Family,Population,Latitude,Longitude,gmis,Distance_to_core,Distance_to_cg,num_plants,Time_to_germination,Days_to_flower,Num_Inf,Reprod_biomass,Veget_biomass,Avg_bnr_wdth,Avg_bnr_lgth,Avg_peducle_lgth,Avg_num_flwrs,Avg_leaf_wdth,Avg_leaf_lgth,Avg_petiole_lgth,Avg_stolon_thick,Avg_seeds_per_flower,sex_asex,n_HCN,total_plants,freqHCN,Time_to_germination_C,Days_to_flower_C,Num_Inf_C,Reprod_biomass_C,Veget_biomass_C,Avg_bnr_wdth_C,Avg_bnr_lgth_C,Avg_petiole_lgth_C,Avg_peducle_lgth_C,Avg_num_flwrs_C,Avg_leaf_wdth_C,Avg_leaf_lgth_C,Avg_stolon_thick_C,freqHCN_C
17_6,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,3.3333333333333335,68.33333333333333,23.666666666666668,1.4444666666666668,2.486266666666667,3.4255555555555555,5.722777777777778,88.47777777777777,54.5,9.082222222222223,10.455555555555556,543.3333333333334,1.3583333333333334,1.7408805031446541,0.5809781734327237,1,3,0.3333333333333333,0.6806615776081425,1.09941114110342,1.1180689043323968,0.882600283036426,0.6814074292043351,0.9609471917617821,0.9222857200744334,1.2186558856272338,0.86281375427859,1.182238398544131,0.8224642138206474,0.8291321400950172,0.9853901792243888,1.3216715257531584
17_7,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,4,69.33333333333333,14.666666666666666,1.209466666666667,4.210733333333334,3.3088888888888888,5.538333333333333,105.63222222222223,44.666666666666664,11.72111111111111,14.014444444444445,383.3333333333333,1.4100000000000001,2.9286209947839046,0.28723421098462665,1,3,0.3333333333333333,0.816793893129771,1.1155000846317629,0.6928877716989501,0.7390102152973113,1.154029458786266,0.9282195060222468,0.8925605614427753,0.8597878947676804,1.03009972127981,0.9689293296936609,1.061435648592367,1.1113542702463817,1.0228712780660527,1.3216715257531584
17_8,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,3.6666666666666665,66.66666666666667,21.333333333333332,1.4738000000000002,3.8154,3.3794444444444443,5.955555555555556,108.93222222222222,50.333333333333336,10.685555555555556,13.193333333333333,548.8888888888889,1.3366666666666667,2.7501157148189623,0.38627666823924106,1,3,0.3333333333333333,0.7487277353689568,1.0725962352228489,1.0078367588348365,0.9005235822719467,1.0456810366491471,0.9480119635885372,0.9598003028053517,1.2311165797543018,1.062280518092662,1.0918531998786776,0.9676582266103702,1.0462396420285052,0.9696722990649813,1.3216715257531584
18_1,18,43.565262,-79.700181,0,27.663536159879555,3.5108454345102134,4,7,55.5,35.75,3.1830500000000006,2.4119,3.65625,6.904999999999999,124.74166666666666,56.5,11.691666666666666,13.101666666666667,478.3333333333333,1.185,2.786511821732461,1.3197271860359054,0,4,0,1.4293893129770994,0.8929363658230216,1.6889139435161908,1.9449121919871897,0.661025866827614,1.0256622941586488,1.1128132428701227,1.0728657643405402,1.2164503724534923,1.2256232939035485,1.0587692304780723,1.0389704176334107,0.8596471379491294,0
18_2,18,43.565262,-79.700181,0,27.663536159879555,3.5108454345102134,3,10,58.5,27.666666666666668,1.998866666666667,3.0824000000000003,3.6175,6.764166666666666,141.27833333333334,35.5,8.302222222222222,9.694444444444445,354.44444444444446,1.095,2.6461043360433605,0.6484773769357212,0,3,0,2.0419847328244276,0.9412031964080498,1.3070382966139287,1.2213506385877677,0.8447888104438149,1.0147920271094462,1.0901164726498656,0.7949922853069276,1.3777119209267845,0.7700818926296633,0.7518292886797011,0.7687755496630208,0.79435748190236,0
18_3,18,43.565262,-79.700181,0,27.663536159879555,3.5108454345102134,3,6.333333333333333,49.333333333333336,11.666666666666666,1.6981333333333337,1.8724,2.993333333333333,5.613888888888889,84.86111111111111,46.833333333333336,11.38111111111111,12.524444444444445,382.22222222222223,1.5616666666666668,1.7255876068376068,0.9069287189347007,1,3,0.3333333333333333,1.2932569974554706,0.7937212140649081,0.5511607274878013,1.0375960866526905,0.5131658995182322,0.8396989084029325,0.9047371324485148,0.8572957559422667,0.8275449012059187,1.0159296329996967,1.0306460658386214,0.993196331897028,1.1328964391819047,1.3216715257531584
18_4,18,43.565262,-79.700181,0,27.663536159879555,3.5108454345102134,3,5.333333333333333,58,20.666666666666668,1.5058000000000002,2.600733333333333,3.178888888888889,5.392222222222222,81.43333333333334,45.5,9.118888888888888,10.432222222222222,382.22222222222223,1.1683333333333334,2.3951406649616365,0.5789905411294253,1,3,0.3333333333333333,1.089058524173028,0.9331587246438785,0.9763418601212479,0.9200762723470602,0.7127791392902426,0.8917515133410504,0.869013221924323,0.8572957559422668,0.7941180466040169,0.9870063694267516,0.8257846590195806,0.8272817920671749,0.8475564609034314,1.3216715257531584
18_5,18,43.565262,-79.700181,0,27.663536159879555,3.5108454345102134,3,6.333333333333333,53.666666666666664,26,1.8254666666666668,2.408066666666667,3.4733333333333336,5.968888888888889,103.22444444444444,45,9.082222222222223,12.093333333333334,383.3333333333333,1.2716666666666667,2.279978591665306,0.7580631765454998,1,3,0.3333333333333333,1.2932569974554708,0.8634399693543933,1.2283010498299571,1.1153994992432463,0.6599752708288139,0.9743499583027346,0.9619491094534233,0.8597878947676802,1.0066196584200624,0.9761601455868971,0.8224642138206474,0.9590089492873716,0.9225186585867591,1.3216715257531584
19_1,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,7.333333333333333,67,13.333333333333334,1.2218000000000007,3.6537333333333337,3.44,5.975,107.73666666666666,53.833333333333336,9.232222222222223,11.049999999999999,476.6666666666667,1.365,NaN,0.3343976936831735,0,3,0,1.4974554707379135,1.077959216398963,0.6298979742717729,0.7465461479304281,1.0013732923519276,0.9649991909485817,0.9629339791671229,1.0691275561024198,1.0506217513012046,1.1677767667576584,0.8360478532708293,0.8762719588995691,0.990226450042668,0
19_2,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,5.666666666666667,67,19.666666666666668,0.9921333333333334,3.0690666666666666,3.1283333333333334,5.682777777777778,90.68333333333334,41.5,9.277777777777779,9.897777777777778,380,1.2916666666666667,1.440909090909091,0.3232687461986272,0,3,0,1.157124681933842,1.077959216398963,0.9290995120508649,0.6062148618704986,0.8411345634914669,0.8775695161872519,0.9158393001302184,0.8523114782914397,0.8843217952461022,0.9002365787079163,0.8401732548816253,0.7849000110485029,0.9370274710415968,0
19_3,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,4.666666666666667,52.333333333333336,18.333333333333332,1.1288000000000002,3.3897333333333335,3.195,6.234444444444445,96.26444444444445,35.666666666666664,9.315555555555555,10.856666666666667,307.77777777777777,1.1316666666666666,1.6928660099434887,0.33300554615899,1,3,0.3333333333333333,0.9529262086513995,0.8419880446499363,0.8661097146236876,0.6897211423996293,0.9290192026954367,0.8962710508955577,1.0047461751941842,0.6903224546395578,0.9387474324147743,0.7736973005762815,0.8435943196320416,0.8609405038117336,0.8209569714028957,1.3216715257531584
19_4,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,4.666666666666667,66.33333333333333,27.666666666666668,1.9178000000000002,4.093733333333333,3.627222222222222,6.176666666666667,99.91888888888889,55.833333333333336,11.493333333333334,12.485555555555555,573.3333333333334,1.7349999999999999,1.8002392344497609,0.46847213627332845,0,3,0,0.9529262086513994,1.0672332540467344,1.3070382966139287,1.1718171570641467,1.121963441779412,1.0175193342544073,0.9954346797192072,1.2859436339134,0.9743846851815995,1.211161662117076,1.0408086405383872,0.9901124185172909,1.2586394804571641,0
19_5,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,4,59,20.666666666666668,1.321466666666667,2.2740666666666667,3.2266666666666666,6.122777777777777,74.40888888888888,46,10.4,10.923333333333334,406.6666666666667,1.2383333333333335,2.3431752873563214,0.5811028700419221,1,3,0.3333333333333333,0.816793893129771,0.9492476681722212,0.9763418601212479,0.8074446305602085,0.6232500889577163,0.905154279882003,0.986749919516584,0.9121228101013652,0.7256173740616427,0.997852593266606,0.941799001879283,0.8662272124627114,0.8983373044953631,1.3216715257531584
19_6,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,2,11,57,18.5,1.1893000000000005,2.8349,3.6624999999999996,7.255833333333333,122.22083333333333,56.5,9.1,12.286666666666667,443.3333333333333,1.4775,2.1024844720496896,0.41952097075734607,0,2,0,2.24618320610687,0.9170697811155357,0.8739834393020848,0.7266879470728909,0.7769568513908548,1.0274155630375523,1.1693537177975089,0.9943633913400127,1.1918678193325638,1.2256232939035487,0.8240741266443725,0.9743404043752072,1.0718385201011298,0
19_7,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,3.3333333333333335,66.66666666666667,15.666666666666666,1.370466666666667,2.861733333333334,3.163333333333333,5.668888888888889,86.75666666666666,47.5,10.391111111111112,12.155555555555555,472.22222222222223,1.3833333333333335,3.482638888888889,0.4788939104505428,1,3,0.3333333333333333,0.6806615776081425,1.0725962352228486,0.7401301197693331,0.8373846872377261,0.7843110233824553,0.8873878219091124,0.9136009598718104,1.0591590008007656,0.8460298976243449,1.0303912647861693,0.9409940454674204,0.9639432106949509,1.003526194792936,1.3216715257531584
19_8,19,43.546982,-79.720703,0,29.97539430161768,4.697320808697932,3,3,56.5,25.333333333333332,2.297866666666667,4.4884,3.6333333333333333,6.2316666666666665,91.045,20.833333333333332,10.183333333333334,12.246666666666666,487.77777777777777,1.2433333333333334,2.234765962036238,0.5119567477646081,1,3,0.3333333333333333,0.6125954198473282,0.9090253093513643,1.1968061511163683,1.4040460864771096,1.2301291515689134,1.0192336416026686,1.0042985071425026,1.0940489443565555,0.8878486805533694,0.4519259933272672,0.9221781893401313,0.9711683791846205,0.9019645076090725,1.3216715257531584
2_1,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,3,3.3333333333333335,60,18.666666666666668,1.2581333333333335,4.1234,3.8027777777777776,6.746111111111111,87.24777777777778,50.333333333333336,11.563333333333333,12.107777777777779,550,1.5133333333333334,1.4921087055419981,0.3051203699212624,2,3,0.6666666666666666,0.6806615776081425,0.9653366117005638,0.881857163980482,0.7687465981198798,1.1300941412483863,1.0667667089862793,1.0872066303139352,1.233608718579715,0.8508190936483451,1.0918531998786776,1.0471476722818054,0.9601544028284168,1.0978334757493804,2.6433430515063168
2_2,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,3,6.666666666666667,54.666666666666664,32.666666666666664,2.5888,3.7607333333333335,3.542222222222222,6.842222222222222,98.85,48.666666666666664,9.998888888888889,11.225555555555555,368.8888888888889,1.4583333333333333,3.108966833966834,0.6883763804931662,0,3,0,1.361323155216285,0.879528912882736,1.5432500369658433,1.5818126270766832,1.0306986241445204,0.9936748775013173,1.1026959449021185,0.8273900900373039,0.9639611408940695,1.0556991204124961,0.9054753437939815,0.8901936250138106,1.057934241498577,0
2_3,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,4,3.75,57.25,20.5,2.1995500000000003,4.85365,3.6804166666666664,6.7787500000000005,104.74083333333334,56.25,11.258333333333333,14.0975,454.16666666666663,1.4975,2.8163306874925413,0.45317441513088097,1,4,0.25,0.7657442748091603,0.9210920169976214,0.9684681354428507,1.3439724829598727,1.3302326790197971,1.0324416004904096,1.092466729921194,1.018661744887795,1.0214071137905472,1.2202001819836215,1.0195276053997688,1.1179406281073916,1.0863473325559674,0.9912536443148688
2_4,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,2,4,64.5,28,2.6273,6.8519,3.7908333333333335,6.5375000000000005,107.83666666666667,42,11.663333333333334,14.628333333333334,430,1.555,1.7112068965517242,0.3834410893328858,0,2,0,0.816793893129771,1.037736857578106,1.3227857459707228,1.605336957323304,1.8778901019595038,1.0634160173510412,1.0535867596326471,0.9644577254350499,1.0515969269621999,0.9110828025477706,1.05620343191526,1.160036045740802,1.1280601683636253,0
2_5,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,5,6.6,58.25,15.6,1.8070400000000002,5.5374,3.8266666666666667,7.07125,100.92916666666667,45.3,11.797333333333333,14.505333333333333,542.6666666666667,1.633,2.600820747217806,0.326333658395637,0,5,0,1.3477099236641221,0.9371809605259641,0.7369806298979742,1.1041404085416602,1.5176270305448938,1.0734680922567557,1.1396061757632665,1.2171606023319856,0.9842366681789347,0.9826678798908098,1.0683381498240891,1.150282068279748,1.184644536937492,0
2_6,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,3,5.666666666666667,57,20.333333333333332,2.0858000000000008,4.7214,3.597777777777778,6.658888888888889,101.43444444444445,60.333333333333336,14.264444444444445,17.14888888888889,575.5555555555555,1.675,2.739759684270503,0.4417757444825689,1,3,0.3333333333333333,1.1571246819338423,0.9170697811155357,0.9605944107644536,1.2744687799584928,1.293987117061195,1.0092594897582388,1.0731498534911328,1.2909279115642274,0.9891640140882426,1.308777676675766,1.2917538019365635,1.3599176886531876,1.2151130430926513,1.3216715257531584
2_7,2,43.663683,-79.411443,47,2.643358115446909,23.877854402711133,2,11.5,53.5,17.5,1.3988000000000005,3.3434,3.2283333333333335,5.431666666666667,65.73666666666666,43,10.838333333333333,13.868333333333332,480,1.2625,1.686366479049406,0.4183765029610578,0,2,0,2.3482824427480917,0.8607584787663362,0.8267410912317018,0.8546969649083996,0.9163206945360274,0.9056218182497107,0.8753701082582017,1.0766039725786607,0.641047973683087,0.9327752502274794,0.9814934149392591,1.0997675671196554,0.9158687862116252,0
20_1,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3.3333333333333335,68.66666666666667,16.333333333333332,1.3291333333333335,4.599733333333333,3.4444444444444446,6.212777777777777,98.58777777777777,46.333333333333336,12.716666666666667,14.295555555555556,464.44444444444446,1.5416666666666667,2.2044012707722382,0.2889587802191432,3,3,1,0.6806615776081425,1.1047741222795342,0.7716250184829218,0.8121291292240377,1.2606421136210193,0.9662459599291354,1.0012543643910679,1.0417140290228706,0.9614040136052369,1.0050834091598422,1.1515907667209822,1.133646558391338,1.118387626727067,3.9650145772594754
20_2,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3,64,25.666666666666668,2.3738000000000006,4.1390666666666664,3.8444444444444446,6.844444444444445,112.60555555555555,51.333333333333336,12.01,15.124444444444443,486.6666666666667,1.4416666666666667,2.265958183587901,0.5735109364429986,0,3,0,0.6125954198473282,1.0296923858139349,1.2125536004731627,1.4504429906345144,1.1343878814173953,1.0784551681789705,1.1030540793434638,1.091556805531142,1.098101970706564,1.1135456475583863,1.0875967319779027,1.1993779692851618,1.045843564452879,0
20_3,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3.6666666666666665,59,43.333333333333336,3.473133333333334,3.7034,3.622777777777778,6.424444444444444,106.62444444444445,57,11.038888888888888,12.155555555555555,428.88888888888886,1.1566666666666667,2.258476064997804,0.9378229014779215,0,3,0,0.7487277353689568,0.9492476681722212,2.0471684163832617,2.1221593642566434,1.0149853622494238,1.0162725652738536,1.035366669929206,0.9619655866096365,1.03977563089391,1.236469517743403,0.9996552439819099,0.9639432106949508,0.8390929869714427,0
20_4,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3.6666666666666665,61,27,2.0088000000000004,3.4684000000000004,3.8616666666666664,6.721666666666667,105.41222222222223,48.166666666666664,9.282222222222222,10.847777777777779,382.22222222222223,1.2683333333333333,2.1956015056979323,0.5791719524852958,2,3,0.6666666666666666,0.7487277353689568,0.9814255552289066,1.27554339790034,1.227420119465251,0.9505792597142901,1.083286397978616,1.0832671514591372,0.8572957559422668,1.02795433482562,1.0448528965726418,0.8405757330875566,0.8602356093249366,0.9201005231776195,2.6433430515063168
20_5,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3,66.66666666666667,23.666666666666668,1.9931333333333336,4.013066666666667,3.522777777777778,6.363333333333333,103.7811111111111,48,10.574444444444445,12.734444444444444,522.2222222222222,1.4466666666666668,2.4595059345059345,0.49666090770150845,0,3,0,0.6125954198473282,1.0725962352228489,1.1180689043323968,1.2178474482826431,1.0998552477177066,0.9882202632113948,1.0255179727922106,1.171305247944376,1.0120481362662705,1.0412374886260236,0.9575962714620873,1.009849464147608,1.0494707675665884,0
20_6,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3.3333333333333335,59.666666666666664,24.666666666666668,2.0141333333333336,2.4994000000000005,3.6911111111111112,5.901666666666666,98.16444444444444,56,8.805555555555555,11.311111111111112,510,1.4533333333333334,1.7236650610478597,0.8058467365501053,1,3,0.3333333333333333,0.6806615776081425,0.9599736305244497,1.1653112524027798,1.2306789011444363,0.685006862452398,1.035441638349867,0.9511155426027286,1.1438917208648267,0.9572757699736891,1.2147770700636942,0.7974099455014227,0.8969782344492322,1.0543070383848676,1.3216715257531584
20_7,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3.6666666666666665,62.333333333333336,18,1.364466666666667,3.385066666666667,3.491111111111111,6.4127777777777775,122.06777777777778,40,10.601111111111111,12.412222222222223,555.5555555555555,1.33,1.7051767676767677,0.4030841342366473,0,3,0,0.7487277353689568,1.0028774799333637,0.8503622652668933,0.8337185578486422,0.9277402162621149,0.9793370342249496,1.033486464112143,1.2460694127067828,1.1903752588069845,0.867697907188353,0.9600111406976751,0.9842970390012153,0.9648360282467022,0
20_8,20,43.518649,-79.75084,0,33.52969169255897,7.898377046421379,3,3,63,19.333333333333332,1.2254666666666667,3.8850666666666664,3.4255555555555555,5.5616666666666665,102.58,43,10.25,11.988888888888889,505.55555555555554,1.49,2.0049457899183327,0.315430022650834,1,3,0.3333333333333333,0.6125954198473282,1.0136034422855922,0.9133520626940707,0.7487865603348679,1.0647744769751655,0.9609471917617821,0.8963209730769007,1.1339231655631725,1.0003351930492022,0.9327752502274795,0.9282153624291011,0.9507264390675064,1.080906527885403,1.3216715257531584
21_1,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,3,6.333333333333333,57,27.333333333333332,1.6675333333333333,3.203733333333334,3.716666666666667,6.782500000000001,130.8,30,10.812222222222223,12.72,477.77777777777777,1.4433333333333334,1.4727272727272727,0.520496920259697,0,3,0,1.2932569974554706,0.9170697811155357,1.2912908472571345,1.018898826768363,0.878042457710182,1.0426105599880509,1.0930710817909641,1.0716196949278334,1.2755297645821375,0.6507734303912648,0.9791288554794128,1.008704010606563,1.0470526321574487,0
21_2,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,3,3,62,11.333333333333334,0.8054666666666672,2.7694000000000005,3.4966666666666666,5.953333333333333,89.08222222222223,30.666666666666668,12.251111111111111,12.263333333333334,613.3333333333334,1.56,1.5412698412698411,0.2908451890902965,1,3,0.3333333333333333,0.6125954198473282,0.9975144987572494,0.5354132781310069,0.4921575030990033,0.7590053632374454,0.9808954954506417,0.9594421683640064,1.3756606316282884,0.8687081493850518,0.6652350621777373,1.1094311746496768,0.9724900563473651,1.131687371477335,1.3216715257531584
21_3,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,4,3.5,63.5,20.5,2.4903000000000004,4.54815,3.251666666666667,5.985416666666667,109.16333333333334,46.166666666666664,12.440833333333334,13.025,480,1.545,2.7540137181114623,0.5475413080043535,1,4,0.25,0.7146946564885497,1.0216479140497634,0.9684681354428508,1.5216270029392245,1.2465047457241227,0.9121673553976177,0.9646127343609288,1.0766039725786605,1.064534257398074,1.0014680012132242,1.12661196306537,1.0328907026847862,1.1208057621362066,0.9912536443148688
21_4,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,3,4.333333333333333,57.333333333333336,15.333333333333334,0.8951333333333337,3.3547333333333333,3.2600000000000002,5.17,93.29222222222222,40.333333333333336,12.61888888888889,14.202222222222222,417.77777777777777,1.4466666666666665,2.837142857142857,0.26682697084716134,1,3,0.3333333333333333,0.8848600508905853,0.9224327622916499,0.7243826704125388,0.5469457700803109,0.9194268044455232,0.9145050472361559,0.833199777789795,0.9370441983555009,0.9097630447129631,0.8749287230815893,1.1427362461904933,1.126245166279969,1.0494707675665882,1.3216715257531584
21_5,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,3,3.6666666666666665,62.333333333333336,26.666666666666668,3.062466666666667,4.055066666666667,3.9027777777777777,6.420555555555556,111.77777777777777,61.166666666666664,12.028888888888888,13.514444444444445,538.8888888888889,1.495,2.589198717948718,0.7552198073192385,0,3,0,0.7487277353689568,1.0028774799333635,1.2597959485435457,1.871233174959353,1.1113661256176028,1.0948190110487381,1.0347399346568515,1.2086873303255796,1.0900296832905456,1.3268547164088564,1.0893072643531108,1.0717039553640482,1.0845337309991125,0
21_6,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,2,7,66.5,4,0.1183000000000003,4.8579,3.5266666666666664,5.904166666666667,86.99333333333334,53.25,12.008333333333333,13.821666666666667,415,1.8250000000000002,3.041118421052632,0.024352086292430946,1,2,0.5,1.4293893129770991,1.0699147446347916,0.18896939228153187,0.07228385112143544,1.3313974702358577,0.9893111860693793,0.951518443849242,0.9308138512919669,0.8483378133553676,1.155122838944495,1.0874458026506786,1.096066871063971,1.3239291365039336,1.9825072886297377
21_7,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,3,7.666666666666667,57,26.666666666666668,1.3928000000000005,4.8544,3.9516666666666667,6.5,107.94999999999999,37.833333333333336,12.594444444444445,13.911111111111111,530,1.4983333333333333,NaN,0.28691496374423214,0,3,0,1.565521628498728,0.9170697811155357,1.2597959485435457,0.8510308355193158,1.3304382304108666,1.108533469834829,1.0475432409349454,1.188750219722271,1.0527021260446616,0.8206976038823173,1.140522616057871,1.103159871837366,1.0869518664082523,0
21_8,21,43.501561,-79.759063,77,35.016636139451414,9.427756008660761,3,4.333333333333333,65,7,0.43786666666666685,3.4027333333333334,3.3666666666666667,5.6866666666666665,69.09833333333333,32.166666666666664,12.567777777777778,12.785555555555556,448.8888888888889,1.545,1.449074074074074,0.12868086440312695,0,3,0,0.8848600508905853,1.0457813293422775,0.33069643649268077,0.26754597586113665,0.932582093473976,0.9444275027694453,0.9164660354025727,1.006824085467081,0.6738301288202198,0.6977737336973006,1.138107746822283,1.013902607446691,1.1208057621362066,0
22_1,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,3,5.333333333333333,70.33333333333333,7.666666666666667,0.36446666666666677,1.3076,3.031111111111111,5.607222222222222,100.92222222222222,17.5,10.302222222222222,10.398888888888889,490,1.5733333333333333,3.6249214870433697,0.2787294789436118,0,3,0,1.089058524173028,1.1315890281601055,0.3621913352062694,0.222696993001345,0.3583719986167702,0.8502964447376392,0.9036627291244789,1.0990332220073826,0.984168947646921,0.37961783439490443,0.932944481348794,0.8246384377416861,1.1413599131138932,0
22_2,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,4,5,57.75,22.5,1.6515500000000003,2.51065,3.3325,6.3725000000000005,111.63333333333333,37.75,10.0425,10.450833333333334,490.8333333333333,1.4112500000000001,2.6124507371559256,0.6578176966124312,0,4,0,1.0209923664122138,0.9291364887617928,1.0629528315836168,1.009132665423554,0.6880901333184415,0.9348429662314385,1.02699527736276,1.1009023261264428,1.0886210962246632,0.8188898999090082,0.9094246611896826,0.8287576648989062,1.0237780788444801,0
22_3,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,4,3.25,55,13,0.9770500000000003,3.0589000000000004,3.3491666666666666,6.130416666666667,99.605,36,13.028333333333332,12.877500000000001,552.5,1.395,2.4509419152276295,0.3194122070025173,1,4,0.25,0.663645038167939,0.8848918940588502,0.6141505249149785,0.5969986199340519,0.8383482001903017,0.939518349908515,0.9879810066587084,1.2392160309368956,0.9713237171345857,0.7809281164695177,1.179814550911916,1.021193859794498,1.0119896687249246,0.9912536443148688
22_4,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,3,3.3333333333333335,59.666666666666664,54.333333333333336,2.8558000000000003,4.641733333333334,3.2816666666666667,5.652777777777778,106.08888888888889,45.5,12.423333333333334,13.051111111111112,460,1.3283333333333334,2.281862745098039,0.6152443052882544,0,3,0,0.6806615776081425,0.9599736305244496,2.5668342451574744,1.7449553848909114,1.2721529915209158,0.9205830460163553,0.9110044851720571,1.0317454737212164,1.0345530234650229,0.9870063694267516,1.1250272051295154,1.0349613302397525,0.9636269605421324,0
22_5,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,3,5,68,5.333333333333333,0.4192000000000002,3.4204000000000003,3.315,6.401666666666666,136.86333333333334,24.5,13.04888888888889,14.703333333333333,656.6666666666666,1.4549999999999998,NaN,0.12255876505671856,1,3,0.3333333333333333,1.0209923664122138,1.0940481599273058,0.2519591897087092,0.2561402399839871,0.9374239706858373,0.9299338133705082,1.0316957919054166,1.4728540458194177,1.3346579154938325,0.5314649681528663,1.1816760126143482,1.1659835929731521,1.0555161060894374,1.3216715257531584
22_6,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,3,3,65,25.333333333333332,1.844466666666667,5.3734,3.8116666666666665,6.696666666666666,128.85111111111112,46.833333333333336,13.13111111111111,14.663333333333332,562.2222222222222,1.3833333333333333,NaN,0.3432587685016315,2,3,0.6666666666666666,0.6125954198473282,1.0457813293422775,1.1968061511163686,1.127008908975345,1.4726797930310132,1.0692602469473866,1.0792381389940027,1.2610222456592644,1.256524674477847,1.0159296329996965,1.1891218594240776,1.1628115677825654,1.003526194792936,2.6433430515063168
22_7,22,43.479071,-79.761802,56,36.4997112536466,11.191478550978925,3,4.333333333333333,62.666666666666664,18.666666666666668,1.8411333333333337,4.949066666666667,3.752222222222222,6.98,128.00444444444446,50.666666666666664,13.168888888888889,13.773333333333333,602.2222222222222,1.415,2.900762761534038,0.3720162724284714,3,3,1,0.8848600508905853,1.008240461109478,0.881857163980482,1.124972170425854,1.3563833837725374,1.0525847118324807,1.124900280265526,1.3507392433741527,1.2482681872147516,1.0990840157719137,1.1925429241744938,1.092234007292012,1.0264984811797622,3.9650145772594754
23_1,23,43.453719,-79.757534,25,37.82230438666279,13.111632056401957,3,4,60,26.333333333333332,1.998466666666667,4.686733333333334,3.6833333333333336,6.946111111111112,109.63555555555556,51.5,9.843333333333334,12.181111111111111,418.8888888888889,1.23,2.3844575482656882,0.4264092971650475,1,3,0.3333333333333333,0.816793893129771,0.9653366117005638,1.2440484991867513,1.2211062299618287,1.2844860749850902,1.033259792633898,1.1194387300350104,0.9395363371809144,1.069139253574997,1.1171610555050044,0.8913886065863854,0.9659697823444924,0.892291965972514,1.3216715257531584
23_2,23,43.453719,-79.757534,25,37.82230438666279,13.111632056401957,2,3.5,64.5,16,1.4603000000000002,3.187900000000001,3.4008333333333334,5.609999999999999,94.655,41.5,9.216666666666667,10.501666666666665,381.66666666666663,1.0750000000000002,NaN,0.45807584930518513,1,2,0.5,0.7146946564885497,1.0377368575781063,0.7558775691261275,0.8922747911465083,0.8737030394542689,0.954012039307452,0.9041103971761606,0.8560496865295599,0.9230525219153076,0.9002365787079163,0.8346391795500697,0.8327887802452767,0.7798486694475224,1.9825072886297377
23_3,23,43.453719,-79.757534,25,37.82230438666279,13.111632056401957,4,5,65,9.75,0.8398500000000001,3.5806500000000003,3.3577777777777778,5.759444444444444,81.7388888888889,21.75,10.988333333333333,11.865833333333335,380,1.20125,2.6578947368421053,0.23455238574001927,1,4,0.25,1.0209923664122138,1.0457813293422775,0.4606128936862339,0.5131664612370026,0.98134345124437,0.9419339648083378,0.9281949383566306,0.8523114782914396,0.7970977500126142,0.47181073703366694,0.9950770543894412,0.9409680560159099,0.871435548068685,0.9912536443148688
